9.781978022503143294e-06,1.227324237792371264e-01
9.911666849293460313e-06,1.218072257738471859e-01
4.764016846334723318e-05,8.938462727556455156e-02
4.662920296962722700e-05,1.223622109936599034e-01
2.164151465044210696e-05,1.219098174856723532e-01
8.788669330302613261e-05,8.240377577343670212e-02
3.145688185482934513e-05,1.220293906764899350e-01
3.137032656281532909e-05,1.012184323054070856e-01
2.881922811320531311e-05,1.222644601605244463e-01
3.722421681024875824e-05,1.222252209567426251e-01
8.307399751888541709e-06,1.229920982632702331e-01
4.735237611448986071e-06,1.222768564094119936e-01
5.864923900574323321e-06,1.219965070051422379e-01
6.241691872982959254e-05,9.920182113941029833e-02
1.335414016294269893e-05,1.230555025724578422e-01
3.638729735658814652e-05,1.216503251773570077e-01
1.176323698303273813e-05,1.216319635170815400e-01
1.837702190099188646e-03,1.195775241869128647e-01
1.214022884615741436e-05,1.215329014514932582e-01
2.802942388795627609e-05,1.333249020433111554e-01
3.669751085594463300e-06,1.218504408503262582e-01
1.280523565884497740e-05,8.175611622092947284e-02
1.447385949847031914e-05,9.517982774401652357e-02
8.814080441803531573e-06,1.217532478546970859e-01
1.290169228270080396e-05,9.257482287985088765e-02
8.693621927413283657e-04,1.183621460347752119e-01
5.853824625677523482e-06,7.796070706426867780e-02
9.597743977791348699e-04,9.476431229232219755e-02
4.548948410514826619e-05,9.340348473691473252e-02
2.378119109093796948e-06,6.774231461962633427e-02
6.241915763698997013e-06,1.217818187385950324e-01
2.572164678104534137e-06,1.216839144048675742e-01
4.235738126980511000e-05,9.439851267372198484e-02
3.745149458219398377e-05,1.217818187385923123e-01
7.777115754174802062e-04,9.356627684034694858e-02
3.669751085594463300e-06,1.218504408503260222e-01
7.756277607802431438e-04,9.280239507628584850e-02
9.329530142261250017e-06,8.056539925839811822e-02
4.950283787198330661e-06,9.577033960013646430e-02
6.618907626823672399e-06,1.215915863896021992e-01
3.202892672012341759e-03,1.171182421211627300e-01
1.097595543209299208e-05,5.139293773951274930e-02
1.577659074986778533e-05,1.218775907870951192e-01
1.140354239054818989e-04,1.229475916636003779e-01
4.046742948719137839e-06,1.215329014515090233e-01
3.123852618640259721e-05,1.245082703695828685e-01
3.805049585080685849e-04,1.756816846014194189e-01
1.998419517188278725e-03,1.190542782930575083e-01
7.490348583667457558e-06,1.047696082499775250e-01
4.653700873240490315e-04,1.082763807712548293e-01
6.047870194688260248e-06,1.005742618312896047e-01
1.083941101426615095e-03,1.157691835195492486e-01
1.483609709108982855e-05,1.608462318297951554e-01
8.437088578678857034e-06,1.219012087707179864e-01
3.143850801972142322e-05,1.327423943566206910e-01
4.756238218187593895e-06,6.774231461973725943e-02
1.450724868035441063e-05,9.494595676449316124e-02
1.270719496523738373e-03,9.379609319609963358e-02
4.767337493084392887e-06,1.219402883683288058e-01
1.631433035731279796e-05,8.225654816638211519e-02
1.511603228926610559e-03,1.151518062913812479e-01
9.717621280282723548e-06,1.086089730842201423e-01
1.697214857505268456e-03,1.193049885168596391e-01
8.048997440657383503e-06,9.003702067508609352e-02
5.946556420550451211e-04,8.700672688827398860e-02
2.390272074129268839e-03,1.221534454470560443e-01
1.493255371494565511e-05,1.696826881518109509e-01
4.697184280936917257e-04,1.217528681866857782e-01
7.855889085533078247e-04,9.203724030256273114e-02
3.848536854387221186e-03,1.285175998134524822e-01
5.934716518440584634e-05,1.342180366743742914e-01
1.851807009925227326e-03,1.173498108306317428e-01
