1.188771794400703564e-03,2.200058159943269614e-02
3.316967490657931478e-03,2.370312805917595272e-02
3.516146599175777214e-05,1.423792921986873246e-02
6.679302163166414758e-05,1.935650528923209268e-02
7.022762669652989303e-05,1.792128268172712979e-02
1.309322072753921348e-04,2.371587472174470357e-02
4.786097470785082800e-06,2.401823868765480194e-02
1.106730808133833280e-05,1.509879394091647418e-02
1.223362623645105854e-05,7.576276095714465711e-04
1.126245757180465844e-04,1.754172088488242104e-02
8.453864084516970524e-05,2.069296640703389631e-02
2.243755196044467824e-05,1.717415411906830086e-02
2.370498476678529700e-06,1.825017353512966038e-03
1.502638048055921047e-04,2.001693904209017605e-02
1.435829241235524840e-05,2.401823868765613074e-02
5.614114074101957716e-05,2.338108321756417196e-02
1.765790976003775783e-03,2.073981632747233170e-02
9.572194941570165601e-06,2.401823868765780301e-02
1.055541748077068291e-04,1.635549930511096678e-02
1.119513684836461255e-05,2.372776649906931448e-02
2.393048735392541739e-05,2.401823868765498582e-02
4.769551820865432207e-05,2.442731811783906484e-02
4.149921359398675309e-05,2.055289891445563968e-02
9.240516563034715906e-05,2.111681544353720755e-02
1.799942013646837688e-04,2.333684088994167002e-02
4.786097470785082800e-06,2.401823868765571093e-02
4.162605082926037559e-04,2.201567934604220858e-02
4.615530455145812978e-05,2.430005902735036041e-02
3.999444992267336740e-05,2.369300597080200785e-02
1.273535050556080315e-05,2.427358116138386007e-02
3.991172167307511105e-05,2.393676197441083064e-02
1.099029744748353303e-04,2.227739186539219249e-02
4.753006170945781614e-05,2.483924563396853677e-02
8.081888744140913402e-05,1.506352079410337025e-02
4.095442660824189776e-05,1.492721069536509862e-02
7.662485522008435630e-05,1.563633540432066843e-02
6.014609475509767871e-05,1.538295501472305461e-02
2.471123789019213555e-04,1.579698829828976581e-02
2.839200515525540066e-04,1.532035664010145994e-02
9.917996907747718242e-04,3.402024582204516388e-03
8.392028131639457308e-06,1.436015822206786934e-03
2.422324976227234513e-05,2.768391293116568598e-03
9.595834073427892170e-06,1.635549930511225741e-02
8.326688247958813913e-04,2.842403432751693278e-03
1.730232125876596274e-05,2.768391293116619339e-03
4.740996953357059401e-06,1.825017353518051597e-03
2.024452051503210581e-05,1.663763260511014631e-03
1.038139275525957866e-05,2.768391293116078105e-03
9.481993906714118801e-06,1.825017353518224852e-03
6.920928503506384927e-06,2.768391293115668710e-03
2.370498476678529700e-06,1.825017353512717756e-03
1.531295663514583969e-05,2.038203603031786115e-03
2.243755196044467824e-05,1.717415411906820719e-02
1.447466037837244306e-03,3.546729547383760481e-03
1.422299086007117990e-05,1.825017353517943827e-03
1.313302508499651840e-05,1.576444631476890288e-03
1.602178855716209453e-05,3.047544457418478649e-03
4.100730602555126313e-05,2.223057618828309847e-03
3.750122693109815222e-05,9.994640184989965134e-03
2.370498476678529700e-06,1.825017353512725779e-03
2.095335243704835726e-05,2.448213437070255721e-03
3.460464251753192464e-06,2.768391293110078998e-03
3.261527789391180582e-05,2.425566299561067885e-03
7.740113775014818831e-05,1.445779104394693745e-02
7.302062356564794122e-06,9.308831665973664070e-04
2.433746430876348928e-05,9.202535839333078269e-03
1.220059778648904586e-03,2.693870483619274954e-03
1.313302508499651840e-05,1.576444631476894625e-03
1.550352356167504641e-05,1.614451556586258239e-03
6.230379020371042500e-05,3.641835944879149266e-03
2.370498476678529700e-06,1.825017353512735103e-03
1.057195968178878368e-05,2.133807009577395452e-03
